sentence_id	sentence	sentence_domain	source	is_used	clips_count
2d9bb347b6fdd1bbcb07208d3161c403c001d9c96c7acaa5984c04075661fd0a	berikende		sentence-collector	1	1
2d9f9309849614d182acb0b2125d5c99f8e57f30ba44e5ee53af3dcb1096007a	Sortland		sentence-collector	1	1
2db9147b18a1d60efd989f326bd74e08b643e293c3a0b7326fdad894becb4289	Økosystemer i balanse støtter livet på jorden	nature_environment	Selvsitering	1	1
2df34a8a6f2982db5156242240239e392af3ad42f58414826c95c7aafc3f6341	Brevik		sentence-collector	1	1
2e0f812266a5bb971be06c54a2a3b6f3ca7b4aa374957c39b6efff020cede5e2	Lakseprisene har vært svært lave, men er gått noe opp de siste par ukene.		sentence-collector	1	1
2e15a5367ba57fd2b66ccf10e642eeba9b0c5a94a19be319521b25711a3039a6	sju fire seks sju tolv seks hundre og åttiåtte		sentence-collector	1	1
2e3008b42c3a489331453806a032031162177bea1c21b99458ea002e1a4fb2eb	Stord		sentence-collector	1	1
2e389bde8fb729ad1e56c7b8895d5897ea06a861dc8a5c5a0894fcdb86065735	De har opplevet kunnskapskravene alle etterhvert vil møte i hverdagen.		sentence-collector	1	1
2e47fd9b62498ac88a628eafbdd1aca77b914a307aea5d68b6b8625467d2f14e	Snart kommer nyinnspillinger av hele fire av mesterens klassikere.		sentence-collector	1	1
2e585d098db860126f6a98a11a2417547ec41f4d9630776124b5d3fe5440cf13	Vi har igjen noe å lære av den tyske helsetjenesten.		sentence-collector	1	1
2e927b901cd9196e448ad1e07f3b3d59b559853cdeda039e07a3659f00c118a5	Jeg ser det tydelig for meg.		sentence-collector	1	1
2e9e4b74314736db913edbd13d761ba6c7dd6571a209b819edd851beb1486c3f	gjenta		sentence-collector	1	1
2e9f3cb2a24bccf7fc0d1683bd0ed23f49003839e3bd7b5e16bb91e31981588d	Berg		sentence-collector	1	1
2ebaf58ae76eecc2d5552399d4f8ef77202b754ca80bcb2b7b3412df0d515135	Ny teknologi kan bryte kjeden mellom økonomisk vekst og miljøforurensning.		sentence-collector	1	1
2ec3e6a25911d4572bb1861ba6e41028365f7e885111805e7f54da8d1289c17e	De fikk et tidlig mål, og slike påvirker kamper.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
2ee1ecffbe46d42a8ff88274b78b912ef289fd4f2e4073728baedfa1231fde8c	Informasjon om valgte prosjekt.	general,service_retail	Selvsitering	1	1
2ee4653e420b6b1656b92a9c918914ae67bbb4845063fd09698272e80218c9df	Det samme gjør nestlederne.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
2f068f8c8756423a87e4621e395154bcb5c458bae7b06ffe3039833d9e04ca70	Det er gledelige tall!		sentence-collector	1	1
2f08991ff6deda360d512a1faa1dd384071a0ba2ea83846772daf7e1ebc7f45b	Hvor mange grader er det ute nå i Celcius?	nature_environment	Selvsitering	1	1
2f22c9e708be5c0e327ffdc859818d43a0e0644a2b8e5b57fb46e04ae56a9626	fire åtte fem to seksten seks hundre og åttifire		sentence-collector	1	1
2f746d05c6d9a66545f72c6e8f7e10019294965f0e7a144d8b458bf768d2b50f	Vi forsøkte å få til et kompromiss, men det ble umulig.		sentence-collector	1	1
2f7b6db98071d9840be79d689518927837fd9c55afdda7da1c7439a873a17918	Denne fonetiske labyrinten		sentence-collector	1	1
2f871251269b100e142f0660a72ff4c06bfca41df0a836557845c48419050647	Havnetrafikken vokser uten at man får anledning til å legge forholdene til rette.		sentence-collector	1	1
2f9647d4b9d267cec131e5df18c5fc8af543a84f039394184f4f8d2c665e3dc8	Nå høster vi gevinstene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
2fbfa291e42e449f53d27a7115070b4b61aa112261bd82afdfdf2c8378377b3e	De nektet å spise agurk.	general	Selvsitering	1	1
2fcb20b7b25733d86a6a89d32649b8393c6af8929c91967c30dd01a08b111b7d	Hun kritiserer også matkjedenes priskrig og dumping av kjøttvarer.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
2fcd8cd5ea4dabfd1e6dd918c817376e46104f44db83ac49d4fdc56fe0500446	Med utgivelser i kompendieform mener vi publikasjoner med enkelt utstyr, produsert på bestilling.		sentence-collector	1	1
2fd3f913bd0506a314ff1ab3d08966ed8776b48903791784943a2700fc32adde	førtiåtte tusen og ti		sentence-collector	1	1
2fd63bd3a5558ce6d653615f2c8de35f3aacb3415cd9ffbef4b3f1afba83c8a2	Angir om domenet kan sette infokapsler.		sentence-collector	1	1
2fe86f480834b54c5666b479ff3eaffdba30df6c5607f340320b48d3266a248e	instruksjon		sentence-collector	1	1
300d51f857c431ba9db6f085abe1d8dc73eafce1244962ebd44e05e8d03437ab	Fisk til eget forbruk er noe annet, likeså fisk som selges på torvet.		sentence-collector	1	1
304558b466f30722cde0781fc70abccf48f4ba54e00c20bac18ffb4846153cc9	Registeret skal være offentlig tilgjengelig på internett.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3048738fe4a42ca6469e8a6f9883aef3b415f6707a1f8b85b90d15f971afe29c	Dette lå gutten og lydde på.		sentence-collector	1	1
309befcedb9ab3f7855a2e307a8891a10599d2ea4347132d43a11b9d9c60ba57	Din lille rakkerunge!		sentence-collector	1	1
30cf56bd6ec5c86b96e6d04fe246a33cbcda7d6f547b435b66761f20f4d4bce8	Det er lov å si at man ikke vet.		sentence-collector	1	1
30edf0adc5b38b873ca7ea6d7e155d6824cc04553e40f065c15dddafa5ccb3f5	To ganger tidligere har han fått trekk for overtid.		sentence-collector	1	1
30f1744dc69de897f0cef9499462cf73e887df5a8c5feebb5eb855c2d1d095dc	Hun må likevel ikke leve et liv i stillhet.		sentence-collector	1	1
30f6b7c28cbcb4b36f4eb5bdbb7a0eb4c5b6a7d3a3ab88451275eee4c1d6da59	inntektsoppgjørene		sentence-collector	1	1
30f6f71096990720fadc35956417d052140d130dde970ab999abe20980da6781	Hun har tidligere skrevet prisbelønnede barnebøker og en ungdomsroman.		sentence-collector	1	1
31035b3f07c339f8ec0e9a338d45a59f96f2f182ceb9a8f574010a6d58f029b5	Jeg elsker denne Ronnie		sentence-collector	1	1
31053ef4dc7afe715c0149325149cd0d3b5381b6c54fdb4456a3f660c5769920	fem fem to seks elleve to hundre og trettitre		sentence-collector	1	1
311812ffc2b06ebd58a865e6543f450d35421de70dd9787f93a3bedbdcc65ae0	Du har veldig kort hår.		Self Citation	1	1
311e0054623d36b679cd7d47eb32745ebb0515ad766fdbebc215d7c358afec89	Danserne er oppført som medskapere av forestillingen.		sentence-collector	1	1
313216c921a07202a27c35bc6c45fb6200a21a095d6a00a11b117f8a9d03b74b	Ikke alle snakker likt.		sentence-collector	1	1
3149373225985e518ba81b2c7ee053b51a119ac62da3abaaf45cde03ce0babf1	dataene		sentence-collector	1	1
31525548aee6af4b8d69d240bb14c585547180cd6c4690ff1b0f68d0c3426a17	I mange år har hjelpepleieren vært tillitsvalgt.		sentence-collector	1	1
317b61d736156c60eba3d2aa5749329b65d503f6dae600636d38215a71049f51	Dette veikrysset har fire armer.		sentence-collector	1	1
317b67c892044535fe00ac63cc39343b855a1aa0cccf83259a2efa342f37b55b	Flere av disse er fortsatt mulig å se.	history_law_government	Selvsitering	1	1
317fad74181f6cd43fd33a3960069a343ce69634936ab883ff9ee54419a44785	tjue tusen tre hundre og trettini		sentence-collector	1	1
318bb9520ea7603a1da282592a63aacda4f1606de77a253c94c8bc9c0f817f77	øvrig		sentence-collector	1	1
31b439cc62a217c3a31f2af3ebd04325e564805a4e6061221ef45bff675f2ff2	A R N T Z E N		sentence-collector	1	1
31c1f375fe62e26afe64c7811f0f8756a1d165fb4c1a644ee107a131e8e4af7f	Velkommen til Pandora, godt å ha deg her		sentence-collector	1	1
31c2796908ce3ba44628e87042e84ca6e1b416ba7fd74bf2f7a7cb132441e776	Breivika		sentence-collector	1	1
31caa128206847b3a9836eb97ae6e3ff27ce362613bfb765e2842e215890a5c2	Dette har imidlertid lite eller ingenting å si for handlingen i filmen.		sentence-collector	1	1
31d991ca5c714700d5d74c7a1e25e37fc5700e2d1cd16a6e588a28c78c91872b	Nå er han selvstendig næringsdrivende innenfor fagområdene prosjektarbeide, opplæring, strategi, økonomi og styrearbeid.		sentence-collector	1	1
31e03e1e259c3ebfcd810481f9b052090f48a40fd4dd880f6ecbcce99fa52d99	fire sju to sju femtien seks hundre		sentence-collector	1	1
31e7768589a30a34b333d768349d3cc421147d3902047a0bd7825f21e6524e29	Det står ikke bare på sisteetappen, sa hun.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
320d81a37e08a2b810557cf3885dd607591963b0803fc1dab2ab97981b84a859	Skjorten satt som et skudd.		sentence-collector	1	1
320e6eee046cfbbedb0e13749704220e1092ec2bd6fd7a50e873996593e48a80	Prisene på elektrisk kraft har bare fortsatt å synke.		sentence-collector	1	1
3230bf3e3774ab93cddac13a5bcce84e294862583b489f0d449f4ac70a196108	sju fire seks tre sytten ni hundre og førtifire		sentence-collector	1	1
323a466d8169b64521cd350143e706785438341b7d048854dff8ef771ea6086d	hvor er jeg		sentence-collector	1	1
3245bddba7c13020ad322e6ec5f4e1e47a8f1a3a62ea1881189379e7703da403	B E S T Y R E R		sentence-collector	1	1
32591f5983b6a8fe2e6824c827768b514c119b01c2602623f6386022d665b23d	Helena Dalen		sentence-collector	1	1
3266f1a3b5164a758f79dfe896b0f8209623e077f973cee90a29ded60d65bc94	Karina Stubberud		sentence-collector	1	1
327630df9f8ea98ead7fd2ad7ed1fffe3cf0cc67dd3c07d68f5b769989c965b9	serie		sentence-collector	1	1
3279766c6d0d268e4b355c0ac00f3f7fe6affffe3887f818ca9227698bd17b66	Bakgrunnen var at hun gjentatte ganger skal ha brutt partiets vedtekter.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3287a7c7af3c6edbd4d1b11acc905051336cea41be9cd52c64f09b39ef1b8e70	Jeg pleier å skru av mobilen når jeg kjører bil.		sentence-collector	1	1
32ae7eb81cdffbfc0cca99de214cae81ba6754415e223cab000b0624b10f58c0	Det er ikke noe vits å si det samme flere ganger.		sentence-collector	1	1
32b77e17bcb575352273b8acf9c784cbc824d971cf7e008f3cb3b5264ea7937c	Takk for at du handler lokalt hos oss!	service_retail	Selvsitering	1	1
32e96e6c56082413e9f5e2588617b10a88ca1f3256d794613a54f14a283b5e8f	Det ukrainske folket kjemper for livet og for friheten.		sentence-collector	1	1
32ff98fb2e4344384cde63b7a89e18519639ceb4492d15367e8ba0396eabb00c	Maputo		sentence-collector	1	1
3309c9e82f4b848d05c2e8ab91a49d09e08cfe79ed8174ce07b2820b83f56073	Skriv noe som er gøy for andre å lese.		sentence-collector	1	1
331d8724f01defb71721867e97a8dc22d4e83106f4909120243c764cec93d9bb	Hvor gammel er du?		sentence-collector	1	1
332f214eb3f461d908a5c30e7749304e8392a17bf33411d6e4eb47087f75755a	Dette gir ikke mening for meg.		sentence-collector	1	1
333eac1b8714b7c300430047afa93c1564bff446b093babf0bb8108d8898a33f	Som leder for sikkerhetsavdelingen, er det min jobb å holde dere i live		sentence-collector	1	1
335e56e0fa1fea917021a74df4a3b27595eea846f3029fd65e004b1667eb496b	Thomas Kvåle		sentence-collector	1	1
3360faa0e1a4bce219ed1ca017e1ff74f674b55ba850a0cc7719dd8f5c00d4e3	Nå har vi spilt rollespill sammen i snart fem år.		Self Citation	1	1
336ad2bc16a1b2c798b77bcf890d9106458b585b953b716abbe661297b0106d7	Den sjette dagen forsov jeg meg.		sentence-collector	1	1
3379a2c55527c2fab390ed65f7fb00eaed5759f5b799009105041b33c9ded615	Her har det stått en ovn.		sentence-collector	1	1
337f64abc93d3e3b70501a5af0a4791c05aec4e0b78141a364b2431da4a857f6	Ingen hadde utelukket muligheten for ytterligere oppblomstring av pandemien.		sentence-collector	1	1
338086d17ceab23c4121bd302f40abd85927c2a4d404bcff9873fde2e70cdb38	Han vet ikke helt hva han vil, men er søkende og idealistisk.		sentence-collector	1	1
33903a1b1f4aa98806e05c4001d0545958d5c9f6573abb53f34bb7839d00b2ac	Det er lovleg for alle å drøyme.		sentence-collector	1	1
339c55408cbae4a25141b27c3a4b21cad1fc41dc3550f8691540ecba342febb2	Den er tørrfrest litt i gryten med olivenolje, før den er kokt i hvitvin.		sentence-collector	1	1
339f224b4b679a2ffd42eda21ac6d017c9248201edcae2b63a9420f597d9a424	fem en tre sju femti sju hundre og førtitre		sentence-collector	1	1
33a256972ff4d2b1e5ec6efbdd5debba37c6cfafda2399e1b9a38017e284a107	Når kronen styrker seg igjen, vil prisstigningen bli reversert.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
33d37a506401283e92799c89024f267f66e1aa147901a45b62e78271fa69f524	Det er ofte mange skaumenn i bresken ute på øyene i fjorden.	general	Selvsitering	1	1
33f251c47687f9004c422aac89230f60cdeaebf630fcdc3a69d82959e2751c2a	Han har også vært trener for en rekke klubber.	news_current_affairs	Selvsitering	1	1
33fc5decca36f682f39b65c93561f284e561e35531c1cc95de9f494b11a4ac0f	Det er viktig med et variert kosthold.		sentence-collector	1	1
340859ab2238f64c88a4dee7d7de925dbd369e97516186009de8ac9131742b16	uke		sentence-collector	1	1
34205cf64a99d5d996257d3ce693d2aa8aafaf90cdfab47cd87ff16674fbd39e	Hun fant aldri genseren sin		Selvsitering	1	1
346c7f514cd2a73c7b7e1e05424d0cbaa8c041a852033eacfc37f84fdf028f1a	Mandag kveld slapp selskapet den store bomben.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."	1	1
346ea77456093d0d2885a6d7bb168c112f1d37537588eb094b6a833947a88509	Det er ham		sentence-collector	1	1
349026642b7cbf03547f84b2cfa28bde9a654c12361fdae2b89ed7dab34ff36f	forhold		sentence-collector	1	1
34995a997a82f2fbbfc8ba2c85c0c4d4f73830fba93921a3b2676ab75d79790c	Kjennelsen fra retten er unntatt offentlighet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
34a30e14576c7afd8d6cf9404a1da07b5929c9aa0be2c543f86e5bf875f4753b	Det er ti dager igjen av året.	news_current_affairs	Selvsitering	1	1
34a58b390cf57d705c6110b98736224a373ee224f3f278a373e2320fd812ef32	A R B E I D S M I L J Ø		sentence-collector	1	1
34a92fdbc40e4f9ca62eb53d4ac0f81ba8ff5a1b60765e0c217f761596e066cd	tre fire en tre nittitre ni hundre og tjueto		sentence-collector	1	1
34be7e497173b2cc3f50abe411b7d8b6eb502d0adeabab007db46f2c8b0d1a35	Betingelsene i avtalen er foreløpig ikke kjent.		sentence-collector	1	1
34d3c52bcfd50a5b3986b1edd1a8745bdd1eada587c5289b965196df2bb6ade7	en seks seks sju åttitre åtte hundre og tjueen		sentence-collector	1	1
34e4bbf9b557469ddf0f3313b51c345894963377b74dcecbc45123273bbf8bbc	Det må være svært viktig i rehabiliteringen å få folk i trening.		sentence-collector	1	1
35027b684751db053e82f103d8a1b773cf043b49cea6b5723fc26326c1cf2310	Mottatt Jeg trenger dem		sentence-collector	1	1
35084110b347e5d1cd407214a0e58d371cf2f072c0dbd96092decebda1082f8a	Hvordan har du det?		sentence-collector	1	1
35361dc3d700d89b423a1deeb6964e43a39c6d5d25433feb1a238e14da3fe3cd	faks		sentence-collector	1	1
35393bd5e80da660aa117d9949f8edd5a708e2e9ed374e90e9033315ebd20ff7	Interesserte selskaper har to måneder på å komme med bud.		sentence-collector	1	1
353ed92c8a7f4d90b7a8cb2d49a169ec2ccd5a2d43acd5b59ea5f74f4dd7f6e1	langt		sentence-collector	1	1
3544c3daed083738af46e8f691087d50dc21133c530ca92390b2f28ac020b715	En av de drepte var en kvinne.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
356121816919c2d56375ecb05d27f5d78c8473f203f48e9dac17dd64e03bff6a	Menneskets trang til å underkaste seg og bli en brikke i et spill.		sentence-collector	1	1
35629b78fad21a803e17566171d58f278062c31547f73b5a77bd3a4eb46b5867	Karine Berglund		sentence-collector	1	1
3568dc98c0d9ff80f933f82f23ab8a52736814b8c7465d459a86cd92f526abaa	Halldis Eilertsen		sentence-collector	1	1
356f7628e68e4294de3965b5e0fe685d615abef5bf23e56e1ecc56964d0e1135	F O R E T A K		sentence-collector	1	1
35aab7f030a38e12e22b037593f084e6bcacc21ee258bebe245410898a9c28f9	De forholder seg positivt til tilværelsen, men tilværelsen er ikke enkel.		sentence-collector	1	1
35c89e65fae74fcb1838ab83168e2a3650376be93933a7296473aa8c5149d762	Bøkene hennes er oversatt til flere europeiske språk.		sentence-collector	1	1
35dc41b37ff21773978fa968f0c43f63b24e425b5ce116570530d35569b60fa6	Mange snakker ikke norsk, og trenger tolk.		sentence-collector	1	1
35e3eaef8ec4cdc75c7d5ed4d0d0a49da228e4ea3073245e0b5f147c2ea386de	Datarelaterte lovbrudd		sentence-collector	1	1
3643a11b6753445e338685c9a63dd5b0c6e358e306121cf94eba5b6ce800f12c	Kjartan kom kjapt på banen.		sentence-collector	1	1
364f104f8ceb57a56546a60fff9eb4cc4d8504b9ce2a084b53c533ae19b24518	Det forteller oss at deler av diktet har et allmenngyldig innhold.		sentence-collector	1	1
367468c021eeee010141e9099ce0ade3cbf518aad0c5c7b9e8b296349f7a4836	For denne enestående innsatsen vil han vel aldri bli fulltakket.		sentence-collector	1	1
3674b98bbc9ce0916dd39bc5cbae9f51dbd51fdcccf93d8cd3933c71ab6f6de0	Svart er trist.		sentence-collector	1	1
367587ed9c44360128b92a2a779c9fa8918541f67d386ddc64a6bf36f893016d	Det er viktig at skriften er pen.		sentence-collector	1	1
3679683cd6f904396a1d0201f5f9b100aae281a18d7e2f998e959a0664a15a05	Jeg vil påstå at opplevelsen er rent estetisk.		sentence-collector	1	1
367d1c4007e2517bccb12ee24e3aeaa6170cbcd1d43583d047fcbbee029facdc	Du er i ferd med å laste ned		sentence-collector	1	1
369b481bf87ef73a3a4ef792905142a398057de71203549acb6a39eaa58cab98	Det er en dårlig idé å spise betong.		sentence-collector	1	1
36b2218ff951822c6608cc51e44d7fc29c2318cb83cebb0e5fda76ccb2f5ddeb	nitten tusen ett hundre og nittifem		sentence-collector	1	1
36b226d6b1548120c5ef3103e8d77c27f2eb507934d304a369c8a3d810ecea0a	fjorten tusen sju hundre og sekstisju		sentence-collector	1	1
36b73e6b995dcd698e6fc2ef302a27018048f066d4757620c8d11ae19a17b3b9	Og Pilatus sa til jødene: «Her er kongen deres!» «Bort med ham!» ropte de.		sentence-collector	1	1
36c71139dd96feaa6d0f5e70467ed716b03cd5c4cf40f4f2da9ece0cae8ec8d0	Han døde av naturlige årsaker. 		Self Citation	1	1
36d945fc9909efe6058bfa8c1dc570792c1796b3932c3451b5ab4aca27b728d3	Den foreløpige analysen viser at møteulykker dominerer.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
36d9f274c641a33c4f9f07359f6fc312409ce8f4388a75d7c5064ce42d99f139	åtte sju fem sju åttito to hundre og førtifire		sentence-collector	1	1
36e00e650e322b185c19738dccabf54c85eacca721a6fd09ca25cd681dfdaf2f	nittiåtte tusen ni hundre og ti		sentence-collector	1	1
36e8f3114b5511e88633317b734db6621c0c17caad6c864c2964c9fcc5ac8ab5	celle		sentence-collector	1	1
36f61837718b9c186066ef3783fb7561e3902105be629fd390c513348773cfe9	Ingvar Amundsen		sentence-collector	1	1
36fa40a4d3c3256bcf8ba6dab38887ac134574ddf7e357a0d3105c287f701d4f	Det er registrert en nedgang på omkring en tredel.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.	1	1
3702d69b76d6852f2192790bdddfe7b10c3cd5c6a4a1a62ff0cb0d7143186fc5	Derfor kan de betale de ansatte over landstariffene, og svekker våre sykehus for fagpersonale.		sentence-collector	1	1
3729d6a12e025382480c07c252de42fe2d338e845ab5ad28fb05f94893697200	Kundene renner inn dørene.		sentence-collector	1	1
372fbe9dd697a8f49804e48949a9e91c9445a11fc2343f9bc059489bf5da8590	Den kampen ble drevet frem av fagorganiserte mannfolk, mener hun.		sentence-collector	1	1
37358ce700a3536e06458b82f52a939427614cb3108a913e4d483d486f0cf88d	svaberg		sentence-collector	1	1
374805e6411927a8ffa22149a76b107895d209cb213b675e9ce27a8db5128aaf	Ingen liv var å se noe sted.	general,nature_environment,news_current_affairs	Finnmarksposten, torsdag 22. oktober 1874	1	1
3749a1f2e862a69f0633696a6f248538dd5e0b941f139fcff476cbe609896823	Blir jo fort noen tusen ekstra når man har dame		Selvsitering	1	1
375039d4483c01ad183a8dd0010f42e4b9d6432f26f08e921764d35c3631ee7f	Det blir som med maten, vi må lære oss hva som er sunt.		sentence-collector	1	1
375b91d1ede2b6f86c15670d3336b22da4a806a4189508b52a9ceb8a5de19620	Påstår at han er redd for idyllen, men bor midt oppe i den.		sentence-collector	1	1
375c90673934e1a2d5ac9c1a6709d0d73801767ea1a3d5465701e61c9d0fea48	Her må en virkelig passe på barna.		sentence-collector	1	1
379fd9474c47d8d40a6cfb908ab680d0298640bcab2e786078ac84ce2a3471d6	Porsanger		sentence-collector	1	1
37a61ef37f4b9d0e908fa36e340407bddc28a61723804adba8e5750015efa739	Kan man kjøre bil med vinduet åpent?		sentence-collector	1	1
37bc3578b2152036f1c94e8ef4afe70d0a81f384d6ca073baf821a1994f8ee15	På den måten er det mulig å formalisere realkompetansen i løpet av kort tid.		sentence-collector	1	1
37cc84ce06e36a9f2379db1ff5b181c1aeff5568cb97bc04e558ea402476fd32	Fondsstyret er beslutningsdyktig når minst fire medlemmer, herunder leder eller nestleder, er til stede.		sentence-collector	1	1
37da632cd39efb520e1c01f1928f84acc03bc25122bbdb32cc0c05d590d29aa9	Ifølge databeregningene blir luften dobbelt så forurenset når veiene tørker.		sentence-collector	1	1
37e0d578791d4bba3a416b60950921a4d55c38704e32a8ed9ab28b07aa7712a4	dronning		sentence-collector	1	1
37ea41268687e756061b8a40c277cb63bd711b0ca1deea4a90e7da8f434f5cbc	Folk har blitt utsatt for mobbing på grunn av hvordan de kler seg.		sentence-collector	1	1
37f3277196b26eeec1e6a9679d9ddb4460dbd63a15fe23e4965a303cb5edd5b9	Hos denne dikteren er det dekning for ordene.		sentence-collector	1	1
380f9b524ec4fcd30a2e2c4fbd46739a7f7d3d3d541f5dd340e3f5ed4f78599d	Vi ønsker ikke en utvikling hvor kyststripen blir et villnis av hytter.		sentence-collector	1	1
3812075e0ad1e88d59619475f9248717bb85d1b7b4d9cb7b6593493b8a9e284a	fire sju fem en femtiseks to hundre og femtiseks		sentence-collector	1	1
3812c573edb11677adfe49e14828481e0b46c353b1b23df738aa6a102bf31a75	sju åtte seks fem åtti ett hundre og syttien		sentence-collector	1	1
3816203527dd232ad2b4424ab5581a68e9177f9ff75b40efd3843b4794a7560e	Vi har en enkel og trygg handleopplevelse.	service_retail	Selvsitering	1	1
383b4b3170c01b43947b816fb79daf187e7a8126b70ceb90703eb5d292b4314b	Antallet er gått ned de senere år.		sentence-collector	1	1
383fac2d0a4644058dd9ac765339dc630e180349b725cec78b3b3285d21755bc	Benedicte Torgersen		sentence-collector	1	1
385960ba74feade7a45eedcffe46bbc429fd0871bfd0985d9031eaa60b7c77c1	På låven sitter nissen	general	Selvsitering	1	1
3887ca71c779dd1e38cd4c4504d6fff18450907e346ab2dc7f8e166d6ab457e4	Vi kunne fått til en mellomting, dette forslaget er for ekstremt.		sentence-collector	1	1
388c6150e85336359f1aa5877baa6bcb870bc48ebf35ae014f642983f24ba749	Gratistelefonen kan selvfølgelig være et alternativ på lokalsamtalene.		sentence-collector	1	1
38a8bc0945db3067d0fff33a3057c7a8c1a19431dc60e7c1efff1a0f76cd0f3c	Sykkelkjedet hoppet av		sentence-collector	1	1
38e1d2c26bf5d950e04e531654da6346edb855ab3b9196124f012738f7ce4fff	Hun hørte isbilen og løp ut så raskt hun kunne		sentence-collector	1	1
38e7af0547f8c8c1dd7efedc3752409721371baaf47bb332e36055b2b6ef0422	ta til høyre i neste sving		sentence-collector	1	1
38e9522c5aac497204f6a31c46eddc23570c71b0fcd438a50c49a85765afb490	unisont		sentence-collector	1	1
38f9563a907d782b1f46955d0823b91347abe816120e82c2356ada4d0c26bdda	Unnskyld meg Jake		sentence-collector	1	1
391b5b53be67a9756e9a4e8625ae10704bc950a5eacef8c931c28de392b5e5bf	Læring er hardt arbeid og matte er ikke noe unntak.		sentence-collector	1	1
392225abf4945a1ddb91d0266bc1ed388c7b5503c1fcd906fdac976a98793f04	Hva i...?		sentence-collector	1	1
3924cc78d36629b3ffd68de072e7e3bf076117ba0ac9df7634b8d5e0a39f94cf	Sønnen min ble nettopp ferdig med mastergraden sin.		sentence-collector	1	1
392b1f1e2884ac25b36f58fde112615ccc02f4237f382b3cf25e74ac9fa4bf2a	Det ville være mer attraktivt med boliger.		sentence-collector	1	1
394632f0beb18bbefc267d4f3f7df3dedb976d8de4a328a442150e43259140ae	Det finnes flere ukeblader i Norge.		sentence-collector	1	1
394e858dfe2e9ba418829e8002c82dfdaa7b06df2cb3a9777efebccfac6140d9	Han fikk i seg litt mat.		sentence-collector	1	1
395ff6d7f6618132a82972c98fa5916dde63e48bba0fe9a8902ead298613ef7b	Be om pris, og om at en representant stiller opp ved overleveringen av leiligheten.		sentence-collector	1	1
397385eb0cb14e1ac5af31fe848e5533a014aa11eb89b8e999e0e1b3b6aad342	Hun gjorde et sterkt inntrykk på meg.		sentence-collector	1	1
3979b63a3edc6185e0e934cd94f8c356298ab46e1b68695260879fb38a64c334	Gamle norske visdomsord.		sentence-collector	1	1
398a4fe866644cc1fbf8daf681ed56050df10a116236f2a518b7f5df9fd51a79	underholdning		sentence-collector	1	1
39aa8a18f9e6edf1b63c88f2bf2ae374ca6137359e3bb7e05442213853f21bc2	Kjolen passet henne perfekt.		sentence-collector	1	1
39b752313837e2224a03ec8190ae6d3330e8c9b772c5ff7e0c81950b67cc2e44	slett		sentence-collector	1	1
39dea2e9958c86961cc259ef9975500135c9396ed6e415be649ec90870c7a663	en åtte en to nitti åtte hundre og nittisju		sentence-collector	1	1
